text,created_at,polarity,sentiment
"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago😂😂😂
#GameofThrones #GameOfThronesFinale…",2019-05-20 12:47:21,0.16,negative
"RT @PexkWazza: Since #GameOfThrones is ending, here is the greatest scene from the series in my opinion.

Goosebumps.

#GameOfThronesFinale…",2019-05-20 12:47:21,1.0,positive
RT @NedaHusseini: the two good boys in the realm #GameOfThrones #GameOfThronesFinale https://t.co/DCfDBoqdMP,2019-05-20 12:47:21,0.7,positive
RT @HireMeImFunny: Behind every king is a woman who dragged him around on a sled for three years never to be heard from again #GameofThrone…,2019-05-20 12:47:21,-0.4,negative
RT @NomanRasheed170: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we cou…,2019-05-20 12:47:21,0.10714285714285714,negative
RT @powerfulposie: sansa stark: queen in the north and the only character who got the ending she deserved #GameOfThrones https://t.co/HsdYN…,2019-05-20 12:47:21,-0.1,negative
RT @HireMeImFunny: Behind every king is a woman who dragged him around on a sled for three years never to be heard from again #GameofThrone…,2019-05-20 12:47:21,-0.4,negative
i totally agree!!!,2019-05-20 12:47:21,0.0,negative
RT @sketchyjk: ser davos changing from an illiterate man to someone who corrects grammar is the only valid character development in #GameOf…,2019-05-20 12:47:21,0.0,negative
"RT @Complex: One of the greatest shots in TV history.

#GameOfThrones 
https://t.co/0QvzCanNZV",2019-05-20 12:47:21,0.35,negative
RT @aishahahalmao: Game of Thrones started with the Starks being betrayed and used. But in the end they won and how beautifully did they wi…,2019-05-20 12:47:21,0.22499999999999998,negative
"RT @BeyLegion: .@GameOfThrones star Emilia Clarke says she was worried Beyoncé was going to hate her character by the end of the series.

h…",2019-05-20 12:47:21,-0.8,negative
RT @NomanRasheed170: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we cou…,2019-05-20 12:47:21,0.10714285714285714,negative
RT @burns_alana: Jon is a Targaryen prince and they had him kneeling to a fucking Stark like a servant and now he's in the North with the w…,2019-05-20 12:47:21,-0.2,negative
RT @ginn_emily: Why is nobody talking about this glow up wtf #GameOfThrones https://t.co/ex6W0MgPdL,2019-05-20 12:47:21,-0.5,negative
"RT @JamesHibberd: ""There’s a dangerous tendency right now to make art and popular culture feel safe and make everybody feel okay when watch…",2019-05-20 12:47:22,0.2571428571428571,negative
"RT @hamzasaleemkhan: Whatever your thoughts on the final season, 1 thing is for certain. This man did one hell of a performance &amp; we couldn…",2019-05-20 12:47:22,0.10714285714285714,negative
this is hilarious!,2019-05-20 12:47:22,0.625,positive
"RT @InsidePMI: Winter is no longer coming and we anticipate a day full of #spoilers ahead…
 
Not from us, though. We have only one message:…",2019-05-20 12:47:22,0.175,negative
"RT @gandalf_purple: So basically the most skilled faceless man became Arya the fucking explorer 

#GameofThrones #TheFinalEpisode https://t…",2019-05-20 12:47:22,0.13333333333333333,negative
"Not happy, Bran! #gameofthrones #GOTfinal #got #GameOfThonesFinale #NotHappyJan #NotHappyBran",2019-05-20 12:47:22,-0.5,negative
RT @HireMeImFunny: Behind every king is a woman who dragged him around on a sled for three years never to be heard from again #GameofThrone…,2019-05-20 12:47:22,-0.4,negative
RT @NickPinkerton: Very cool its like the lady is the dragon wow. https://t.co/JurOfGW2gi,2019-05-20 12:47:23,0.27749999999999997,negative
RT @ratchetcoutoure: Thank you Emilia Clarke for ur portrayal of #Daenerys. Those epic speeches were so perfectly executed. We'll never for…,2019-05-20 12:47:23,0.55,positive
Was I the only one that started laughing when #TyrionLannister  found Jamie’s hand in the rumble? #GameofThrones #demthrones,2019-05-20 12:47:23,0.0,negative
RT @meakoopa: I’m glad we saved the absolute best shot for last. #GameOfThrones  https://t.co/mliL5Sj9j4,2019-05-20 12:47:23,0.425,negative
"RT @sSyltha: #GameOfThrones
True end 😂 https://t.co/nl8mmK4CAw",2019-05-20 12:47:23,0.35,negative
My heart hurts. Such a roller coaster season. I love you 🥺 #GameofThrones,2019-05-20 12:47:23,0.25,negative
"I'm not gonna lie, I pretty much agree with this. The rushed ending does not take away from the fact that it really… https://t.co/FpP5Wv7rsc",2019-05-20 12:47:23,0.225,negative
"RT @starkrings: because #GameOfThrones is ending, here is the single greatest scene from the series https://t.co/l2dF2papcW",2019-05-20 12:47:23,0.4642857142857143,negative
"People yelling ‘read the books’ at criticism of the show:

Golden rule of a good adaptation is that it must stand a… https://t.co/aEcYeEWPjR",2019-05-20 12:47:24,0.5,neutral
RT @heyannalaura: Cersei and Jaime  could have survived if they’d just moved a little to the right. #DemThrones #gameofthrones https://t.co…,2019-05-20 12:47:24,0.04910714285714285,negative
I loved the ending of #GameofThrones. No it most likely won't pander to the 1000s of thoeries people had. But it wa… https://t.co/ANikMBGAIo,2019-05-20 12:47:24,0.39999999999999997,negative
"RT @Viseriondied: At this point I honestly thought I was watching some shit parody what the hell was that

#GameOfThrones https://t.co/WBG2…",2019-05-20 12:47:24,0.19999999999999998,negative
"RT @ssaksham194: Absolutely no one:

Sansa: Bran's dick doesn't work

#GameOfThrones https://t.co/5xPDJyswqI",2019-05-20 12:47:24,-0.1,negative
"RT @ErinDobby: You know you love me
XOXO Gossip Girl
#GameofThrones https://t.co/smEgs62MTt",2019-05-20 12:47:24,0.5,neutral
"RT @JakeIsntJacob: Oh good, looks like the #GameofThrones finale wasn’t the most disappointing thing to come out of tonight.

🙄🙄🙄

#MITB ht…",2019-05-20 12:47:24,0.19999999999999998,negative
RT @ginn_emily: Why is nobody talking about this glow up wtf #GameOfThrones https://t.co/ex6W0MgPdL,2019-05-20 12:47:24,-0.5,negative
A disappointing season and final episode. This shouldn’t be the end of the legendary series. 😕  #GameOfThrones,2019-05-20 12:47:24,0.13333333333333333,negative
RT @Variety: Emilia Clarke worried Beyonce would hate Daenerys after #GameOfThrones' final season https://t.co/0C7Zz1v0pt https://t.co/0xoF…,2019-05-20 12:47:24,-0.4,negative
"Lazy writing, lazy editing. Took an amazing story and absolutely murdered it. What an epic failure.",2019-05-20 12:47:24,0.013888888888888904,negative
RT @NomanRasheed170: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we cou…,2019-05-20 12:47:24,0.10714285714285714,negative
"RT @grelan: Everyone: I love #GameOfThrones because they always surprise me.

Same everyone: OMG they burned the throne I hate them.

#Game…",2019-05-20 12:47:25,-0.10000000000000002,negative
RT @NomanRasheed170: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we cou…,2019-05-20 12:47:25,0.10714285714285714,negative
"RT @saladinahmed: lots to be rightly mad about but I really am choosing to walk away remembering all of the thrilling, previously unthinkab…",2019-05-20 12:47:25,-0.08541666666666667,negative
RT @Daenerys: Look how far we’ve come! @GameOfThrones @HBO https://t.co/1sAvmjFHtw,2019-05-20 12:47:25,0.125,negative
RT @cheIlLibico: Probably the best take on this shit ending  #GameOfThrones https://t.co/gZoodOmFFp,2019-05-20 12:47:25,0.4,negative
"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago😂😂😂
#GameofThrones #GameOfThronesFinale…",2019-05-20 12:47:25,0.16,negative
"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago😂😂😂
#GameofThrones #GameOfThronesFinale…",2019-05-20 12:47:25,0.16,negative
"RT @PedroPascal1: Shut up, it was perfect. #GameofThrones",2019-05-20 12:47:26,1.0,positive
RT @HireMeImFunny: Behind every king is a woman who dragged him around on a sled for three years never to be heard from again #GameofThrone…,2019-05-20 12:47:26,-0.4,negative
"RT @FefeFierceguru: No matter who you put on the throne, no one is equivalent to these two of the most epic and powerful women who ever rul…",2019-05-20 12:47:26,0.3,negative
"All hail Queen Sansa of House Stark, First of her Name, Uniter of the North, Friend of the Free Folk, Lady of Winte… https://t.co/KUVGgPXwp4",2019-05-20 12:47:26,0.15,negative
"After GOT season finale:

Audience: WTF

GOT Storywriters and producers 👇 #GameOfThonesFinale #gameofthrones… https://t.co/ci5JGW1FH9",2019-05-20 12:47:26,-0.5,negative
RT @deannemistry: sansa at edmure tully when he starts his speech about becoming the king #gameofthrones #TheFinalEpisode https://t.co/ZwrL…,2019-05-20 12:47:26,0.45,negative
RT @danyskylo: this shot is insanely powerful #gameofthrones https://t.co/XBSDinuozB,2019-05-20 12:47:26,0.3,negative
"RT @HitmanNick047: ABSOLUTELY NO ONE:

SANSA: BRAN’S DICK DOESNT WORK 

#GameOfThrones https://t.co/fkuPuO6F3L",2019-05-20 12:47:26,-0.1,negative
"RT @Viseriondied: At this point I honestly thought I was watching some shit parody what the hell was that

#GameOfThrones https://t.co/WBG2…",2019-05-20 12:47:26,0.19999999999999998,negative
"RT @KWestSavali: Try not to kill any innocent, unarmed Black people tonight. https://t.co/AF9MtTFgCu",2019-05-20 12:47:26,0.16666666666666669,negative
RT @BarstoolsTweets: That’s a BAD bitch #GameOfThrones  https://t.co/9uJrhjJ85H,2019-05-20 12:47:27,-0.6999999999999998,negative
"RT @monodelarctic: A girl will always be Arya Stark of Winterfell 
#GameOfThrones https://t.co/tqSaND4S2b",2019-05-20 12:47:27,-0.2,negative
"RT @asmita_6: Arya stark defending her family is a mood of superior quality 😂❤️
#GameOfThrones https://t.co/0nrYuKa6eg",2019-05-20 12:47:27,0.24999999999999997,negative
"RT @NikeMorgan: Tyrion Lanister was the most interesting character in the #GameofThrones books.
Peter Dinklage is superb in the role. Kudos…",2019-05-20 12:47:27,0.6666666666666666,positive
"RT @ssaksham194: Absolutely no one:

Sansa: Bran's dick doesn't work

#GameOfThrones https://t.co/5xPDJyswqI",2019-05-20 12:47:27,-0.1,negative
RT @HireMeImFunny: Behind every king is a woman who dragged him around on a sled for three years never to be heard from again #GameofThrone…,2019-05-20 12:47:27,-0.4,negative
RT @ahmarunofficial: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we cou…,2019-05-20 12:47:27,0.10714285714285714,negative
"RT @PubliusII4: Dear America,

@GameOfThrones is over. To fill the gap, I have an exhilarating, page-turning story for you: The Mueller Rep…",2019-05-20 12:47:27,0.7,positive
"RT @hamzasaleemkhan: Whatever your thoughts on the final season, 1 thing is for certain. This man did one hell of a performance &amp; we couldn…",2019-05-20 12:47:27,0.10714285714285714,negative
"RT @PedroPascal1: Shut up, it was perfect. #GameofThrones",2019-05-20 12:47:28,1.0,positive
"RT @OguguahDenzel: #GameOfThrones
#TheFinalEpisode

Jon's entire lines in the season https://t.co/46h66W5qq1",2019-05-20 12:47:28,0.0,negative
"RT @gandalf_purple: So basically the most skilled faceless man became Arya the fucking explorer 

#GameofThrones #TheFinalEpisode https://t…",2019-05-20 12:47:28,0.13333333333333333,negative
RT @jhill1181: This shot is brilliant and should be shown in any film study class #GameofThrones  https://t.co/9ePi3UiEao,2019-05-20 12:47:28,0.9,positive
RT @danversturner: sansa stark truly won tonight #gameofthrones https://t.co/nzNBTlqwVz,2019-05-20 12:47:28,-0.2,negative
"RT @PedroPascal1: Shut up, it was perfect. #GameofThrones",2019-05-20 12:47:28,1.0,positive
"RT @imdafreak27: Jon Snow was a Targaryen, for no fucking reason. Arya became no one, for no fucking reason. Dany did good things for 8 sea…",2019-05-20 12:47:28,0.4333333333333333,negative
RT @KingJonSnow_: This shot was amazing!! #GameOfThrones https://t.co/TkiLj1TknH,2019-05-20 12:47:28,0.9375000000000001,positive
"Find your own way to make the world better dude!
https://t.co/kEljrxRKnL",2019-05-20 12:47:28,0.6125,positive
"so drogon’s coherent now, nice D&amp;D",2019-05-20 12:47:28,0.55,positive
You should be ashamed with that first shit of a kind season,2019-05-20 12:47:28,0.21666666666666665,negative
"RT @Yanna__ssi: 'My Line' for the entire #GameOfThrones #TheFinalEpisode :

OH MY GOD! 😱😭😫😤🤯🤗🙄

🤣🤣 https://t.co/NqEJgRIkAK",2019-05-20 12:47:28,0.0,negative
"The true Iron Throne that demonstrates absolute power and authority.

#GameOfThrones https://t.co/AIyf6gsT07",2019-05-20 12:47:28,0.275,negative
@adrianstripped @GameOfThrones Two years of traveling vacation! LOL,2019-05-20 12:47:29,0.8,positive
RT @thecandiography: She was born as an orphan. Her only brother traded her for an army. From being nothing she came a long way to be The U…,2019-05-20 12:47:29,-0.025,negative
"RT @randomexpansion: Tyrion: No one is very happy... Which means it's a good compromise

Perfectly describes the final episode #DemThrones…",2019-05-20 12:47:29,0.675,positive
RT @HireMeImFunny: Behind every king is a woman who dragged him around on a sled for three years never to be heard from again #GameofThrone…,2019-05-20 12:47:29,-0.4,negative
RT @ahmarunofficial: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we cou…,2019-05-20 12:47:29,0.10714285714285714,negative
"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago😂😂😂
#GameofThrones #GameOfThronesFinale…",2019-05-20 12:47:29,0.16,negative
"RT @GodSon83: A bloodthirsty, mindless dragon, that was charbroiling people's children not long ago, suddenly turns into a ivy league socio…",2019-05-20 12:47:29,-0.16874999999999998,negative
RT @gustojoyo: The only scene that matters #GameofThrones #GOT https://t.co/Aqz0OJtKPy,2019-05-20 12:47:29,0.0,negative
RT @Lesdoggg: OMG THIS MADE ME SOOOO HAPPY!! @RaleighRitchie @missnemmanuel @GameOfThrones @HBO #gonnamissthisshowsofuckingmuch https://t.c…,2019-05-20 12:47:29,1.0,positive
"RT @mhdkhshmrm: I held the fucking door for this?

#GameOfThrones https://t.co/hoTsm9DQt8",2019-05-20 12:47:29,-0.6,negative
"RT @woIgang: Joffrey: Someone forgot to write down all your great deeds. 
Jaime: there’s still time.. 
Joffrey: is there? With a forty year…",2019-05-20 12:47:29,0.32222222222222224,negative
Monday Friendly Reminder...The only time you should ever look back is to see how far you’ve come 🙌💪… https://t.co/yrPhxp3E1u,2019-05-20 12:47:29,0.11875,negative
"RT @lanaellzein: sansa stark. that’s it. that’s the tweet.
#GameofThrones https://t.co/IsQ0zfveh2",2019-05-20 12:47:29,-0.2,negative
RT @ginn_emily: Why is nobody talking about this glow up wtf #GameOfThrones https://t.co/ex6W0MgPdL,2019-05-20 12:47:30,-0.5,negative
"RT @hamzasaleemkhan: Whatever your thoughts on the final season, 1 thing is for certain. This man did one hell of a performance &amp; we couldn…",2019-05-20 12:47:30,0.10714285714285714,negative
"RT @TomNoble1992: The first spinoff has been confirmed #findingdrogon
#gameofthrones #GameOfThronesFinale https://t.co/cafUIb2I68",2019-05-20 12:47:30,0.325,negative
"RT @funder: The first spinoff for #GameOfThrones could be on air as early as the spring of 2021. So, not only will we get to see more GoT,…",2019-05-20 12:47:30,0.2125,negative
RT @zane: Latest episode of #GameofThrones summed up in 12 seconds https://t.co/wfdO8SGQOa,2019-05-20 12:47:30,0.5,neutral
"RT @GeekEliteMedia: Dear diary,
I hate Jaime Lannister.

#GameOfThrones
#GoT https://t.co/k6LSd1yHVm",2019-05-20 12:47:30,-0.8,negative
RT @srikanth_dora: #GameOfThonesFinale #GameofThrones miss u all badly 😭 https://t.co/DYYBt4GL0m,2019-05-20 12:47:30,-0.6999999999999998,negative
RT @ahmarunofficial: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we cou…,2019-05-20 12:47:30,0.10714285714285714,negative
RT @cheIlLibico: Probably the best take on this shit ending  #GameOfThrones https://t.co/gZoodOmFFp,2019-05-20 12:47:30,0.4,negative
RT @aishahahalmao: Game of Thrones started with the Starks being betrayed and used. But in the end they won and how beautifully did they wi…,2019-05-20 12:47:30,0.22499999999999998,negative
RT @nairmridu289: Appreciation post for Meera who dragged the lazy king's ass everywhere and then got nothing but a dry thank you #GameofTh…,2019-05-20 12:47:31,-0.15833333333333333,negative
RT @sketchyjk: ser davos changing from an illiterate man to someone who corrects grammar is the only valid character development in #GameOf…,2019-05-20 12:47:31,0.0,negative
Celebrating the brilliance of the story from S1 to S7...but S8 is a different story. It is excluded from the bar Th… https://t.co/8o1Gl7QxDd,2019-05-20 12:47:31,0.0,negative
RT @ahmarunofficial: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we cou…,2019-05-20 12:47:31,0.10714285714285714,negative
"RT @itssohaibme: ABSOLUTELY NO ONE:

SANSA: BRAN’S DICK DOESNT WORK 

#GameOfThrones #BranStark https://t.co/5eQoZ8WQZQ",2019-05-20 12:47:31,-0.1,negative
"RT @hamzasaleemkhan: Whatever your thoughts on the final season, 1 thing is for certain. This man did one hell of a performance &amp; we couldn…",2019-05-20 12:47:31,0.10714285714285714,negative
"RT @ssaksham194: Absolutely no one:

Sansa: Bran's dick doesn't work

#GameOfThrones https://t.co/5xPDJyswqI",2019-05-20 12:47:31,-0.1,negative
RT @sketchyjk: ser davos changing from an illiterate man to someone who corrects grammar is the only valid character development in #GameOf…,2019-05-20 12:47:31,0.0,negative
RT @GoT_Tyrion: There’s nothing in the world more powerful than stories #GameofThrones,2019-05-20 12:47:32,0.4,negative
You mean to tell me Daenerys still didn't sit on the Iron Throne mwebantu #GOTFinale,2019-05-20 12:47:32,-0.3125,negative
"RT @KWestSavali: Try not to kill any innocent, unarmed Black people tonight. https://t.co/AF9MtTFgCu",2019-05-20 12:47:32,0.16666666666666669,negative
RT @NessyNicolee: Titty milk does a body good: #GameofThrones https://t.co/HokHyrQm8N,2019-05-20 12:47:32,0.7,positive
"RT @MAK9514: Whatever your thoughts on the final season, one thing is for certain. This man did one hell of a performance &amp; we couldn't hav…",2019-05-20 12:47:32,0.10714285714285714,negative
RT @BlondedJacob: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we couldn…,2019-05-20 12:47:33,0.10714285714285714,negative
"RT @itssohaibme: ABSOLUTELY NO ONE:

SANSA: BRAN’S DICK DOESNT WORK 

#GameOfThrones #BranStark https://t.co/5eQoZ8WQZQ",2019-05-20 12:47:33,-0.1,negative
"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago😂😂😂
#GameofThrones #GameOfThronesFinale…",2019-05-20 12:47:33,0.16,negative
"@aishahahalmao Honestly, the only thing I cared about was Ghost.  I was heartbroken by the whimper when Jon Snow le… https://t.co/HmTDyjzDGC",2019-05-20 12:47:33,0.3,negative
Finally Watched #TheLastEpisode of @GameOfThrones am lil'bit late but not the least...The Happy Ending we all deser… https://t.co/2On1v1jkze,2019-05-20 12:47:33,0.16666666666666666,negative
RT @sketchyjk: ser davos changing from an illiterate man to someone who corrects grammar is the only valid character development in #GameOf…,2019-05-20 12:47:33,0.0,negative
"@GameOfThrones That was the biggist bullshit ending ever. Someone says lost's final is the worst one. No, lost was… https://t.co/DsOQ0FnmiY",2019-05-20 12:47:33,-0.5,negative
"RT @hate_chemistry: Don't be upset. It's just a TV show. Ending wasn't that bad.

GoT fans:
#GameOfThrones
 https://t.co/fuwgKCYEzf",2019-05-20 12:47:33,-0.6999999999999998,negative
"RT @MrFilmkritik: Daenerys Targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",2019-05-20 12:47:33,0.11249999999999999,negative
RT @Reese_856: Greyworm still mad about his bitch lol https://t.co/fQTzluKBka,2019-05-20 12:47:33,0.08750000000000002,negative
"RT @ohmytargaryen: I never wanted the dragons to suffer and that was exactly what they got. I hate you all.

#GameofThrones #GameOfThronesF…",2019-05-20 12:47:33,-0.275,negative
"RT @imdafreak27: Jon Snow was a Targaryen, for no fucking reason. Arya became no one, for no fucking reason. Dany did good things for 8 sea…",2019-05-20 12:47:33,0.4333333333333333,negative
RT @sketchyjk: ser davos changing from an illiterate man to someone who corrects grammar is the only valid character development in #GameOf…,2019-05-20 12:47:33,0.0,negative
RT @aishahahalmao: Game of Thrones started with the Starks being betrayed and used. But in the end they won and how beautifully did they wi…,2019-05-20 12:47:34,0.22499999999999998,negative
RT @daMovieDude: That one kid who doesn’t do shit for the group project but still gets an A. #GameOfThrones #GoT https://t.co/2gK8SXuTw8,2019-05-20 12:47:34,-0.2,negative
RT @NomanRasheed170: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we cou…,2019-05-20 12:47:34,0.10714285714285714,negative
RT @LizThorleyAZ: A lot of the disappointed reactions on this website about #BranStark #GameofThrones remind me why we live in a society wi…,2019-05-20 12:47:34,-0.3068181818181818,negative
Key word “lord” he never said “King” y’all always missing the point on this app 😂,2019-05-20 12:47:34,-0.1,negative
"I think this was great because it showed how dragons are actually really f’ing intelligent, which hadn’t been shown… https://t.co/qpHkDGAnN7",2019-05-20 12:47:34,0.6,positive
RT @gustojoyo: The only scene that matters #GameofThrones #GOT https://t.co/Aqz0OJtKPy,2019-05-20 12:47:34,0.0,negative
I don’t watch this but I feel bad for Drogon. Siblings? Dead. Mom? Dead. Sad,2019-05-20 12:47:34,-0.39999999999999997,negative
RT @yashsayings: This shot is brilliant and should be shown in any film study class #GameofThrones  https://t.co/5hRiOYfDpD #TheFinalEpisod…,2019-05-20 12:47:34,0.9,positive
"RT @FittenTrim: #GameOfThrones ends without any backstabbing
only front stabbing.  New #JoffreyOfPodcast on #TheFinalEpisode #TheIronThrone…",2019-05-20 12:47:35,-0.15454545454545454,negative
"''Chaos is a laddder''
Love is the death of duty''
''Power is power''
''I drink and I know things''
''When you play… https://t.co/nYhbMLmWGa",2019-05-20 12:47:34,0.5,neutral
"RT @PostMalone28: If you feel alone remember that Rickon Stark existed.
#GameOfThrones #GameOfThonesFinale https://t.co/kUbnq6aPoR",2019-05-20 12:47:35,-0.2,negative
RT @sketchyjk: ser davos changing from an illiterate man to someone who corrects grammar is the only valid character development in #GameOf…,2019-05-20 12:47:35,0.0,negative
"RT @Complex: One of the greatest shots in TV history.

#GameOfThrones 
https://t.co/0QvzCanNZV",2019-05-20 12:47:35,0.35,negative
Wow! I really liked this! Amazing shot of #Danaerys and #Drogon #GameOfThronesFinale #GameOfThrones https://t.co/tdHxbiGB6l,2019-05-20 12:47:35,0.4916666666666667,negative
RT @sketchyjk: ser davos changing from an illiterate man to someone who corrects grammar is the only valid character development in #GameOf…,2019-05-20 12:47:35,0.0,negative
"RT @njsebastian: Sign me up for ""What's West of Westeros - The Adventures of Arya Stark!"" #GameOfThrones https://t.co/rLKmm7tt5D",2019-05-20 12:47:36,-0.25,negative
"RT @mu__64: love is the death of duty and sometimes duty is the death of love.
 #GameOfThrones https://t.co/lI2ZwkH87P",2019-05-20 12:47:36,0.5,neutral
"Fans: “Oh. Em. Geee who will it be?! I’m so excited to find out!”
Also Fans: “What?!? It could only ever have been… https://t.co/Fa209qbYqU",2019-05-20 12:47:36,0.29296875,negative
"RT @iket72183: #GameOfThrones 
#GameOfThronesFinale 
Like if you agree Bran was a good choice for King
Retweet if you don't https://t.co/6V…",2019-05-20 12:47:36,0.7,positive
RT @M_Ardon36: #GameOfThrones the only part of the episode that gave me the feels https://t.co/ObQNrroghO,2019-05-20 12:47:36,0.0,negative
RT @emily_evanns: Jon will now forever be the man who enabled one of the worst atrocities that ever rocked King’s Landing. He backed the wr…,2019-05-20 12:47:36,-1.0,negative
"RT @juliaa_bel: he protecc
he atacc 
but most importantly, the budget allowed for a Jon Snow pat 
#GameofThrones https://t.co/AfDYYjsdLG",2019-05-20 12:47:36,0.45,negative
RT @Tayfun_Dolkan: The best scene in the final season #GameOfThrones https://t.co/GfY0XbajsP,2019-05-20 12:47:36,0.5,neutral
RT @kreidy_b: Just give Peter Dinklage the Emmy right away. He was outstanding! #GameofThrones https://t.co/2nyAk6055Y,2019-05-20 12:47:37,0.45535714285714285,negative
RT @MMAGreg1: The Game of Thrones graphic designer who was given 1 week to CGI Jon Snow petting his dog to make Twitter happy. #GameofThron…,2019-05-20 12:47:37,0.13333333333333333,negative
RT @meakoopa: Sam is v smart he invented democracy AND polyethylene terephthalate. #GameOfThrones https://t.co/sKvCHCAwKW,2019-05-20 12:47:37,0.21428571428571427,negative
"RT @itssohaibme: ABSOLUTELY NO ONE:

SANSA: BRAN’S DICK DOESNT WORK 

#GameOfThrones #BranStark https://t.co/5eQoZ8WQZQ",2019-05-20 12:47:37,-0.1,negative
"RT @hamzasaleemkhan: Whatever your thoughts on the final season, 1 thing is for certain. This man did one hell of a performance &amp; we couldn…",2019-05-20 12:47:37,0.10714285714285714,negative
RT @ginn_emily: Why is nobody talking about this glow up wtf #GameOfThrones https://t.co/ex6W0MgPdL,2019-05-20 12:47:37,-0.5,negative
RT @ahmarunofficial: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we cou…,2019-05-20 12:47:37,0.10714285714285714,negative
"RT @ssaksham194: Absolutely no one:

Sansa: Bran's dick doesn't work

#GameOfThrones https://t.co/5xPDJyswqI",2019-05-20 12:47:37,-0.1,negative
RT @heyannalaura: Cersei and Jaime  could have survived if they’d just moved a little to the right. #DemThrones #gameofthrones https://t.co…,2019-05-20 12:47:38,0.04910714285714285,negative
RT @danyskylo: this shot is insanely powerful #gameofthrones https://t.co/XBSDinuozB,2019-05-20 12:47:38,0.3,negative
RT @meakoopa: Sam is v smart he invented democracy AND polyethylene terephthalate. #GameOfThrones https://t.co/sKvCHCAwKW,2019-05-20 12:47:38,0.21428571428571427,negative
RT @lovelysophiet: This makes me so emotional. #GameofThrones https://t.co/Mpyih6A7GV,2019-05-20 12:47:38,0.0,negative
"RT @PedroPascal1: Shut up, it was perfect. #GameofThrones",2019-05-20 12:47:38,1.0,positive
"RT @hamzasaleemkhan: Whatever your thoughts on the final season, 1 thing is for certain. This man did one hell of a performance &amp; we couldn…",2019-05-20 12:47:38,0.10714285714285714,negative
RT @danyskylo: this shot is insanely powerful #gameofthrones https://t.co/XBSDinuozB,2019-05-20 12:47:38,0.3,negative
Yeh to pak army ke story ho gaye @OfficialDGISPR @peaceforchange wow #GameOfThrones directors got inspired by your… https://t.co/isMDTKfsbI,2019-05-20 12:47:39,0.1,negative
"Final reminder to Game of Thrones book fans:

The book is not the television series. Completed different stories.… https://t.co/swQk4TZ3qp",2019-05-20 12:47:39,-0.13333333333333333,negative
Her part with bran about being the new king was kinda edgy HAHAHA,2019-05-20 12:47:39,0.012121212121212125,negative
RT @sketchyjk: ser davos changing from an illiterate man to someone who corrects grammar is the only valid character development in #GameOf…,2019-05-20 12:47:39,0.0,negative
RT @meakoopa: I like the idea of Americans spending ten years watching how noble ideas abt being the grand liberators can lead you to expla…,2019-05-20 12:47:39,0.3666666666666667,negative
This was such a Super Cool shot! #GameOfThonesFinale,2019-05-20 12:47:39,0.2569444444444444,negative
"RT @MrIanMacIntyre: The only prequel spinoff I'm waiting for 

#got #gameofthrones #GOTFinale https://t.co/n7DY79rWYX",2019-05-20 12:47:39,0.0,negative
"RT @iket72183: #GameOfThrones 
#GameOfThronesFinale 
Like if you agree Bran was a good choice for King
Retweet if you don't https://t.co/6V…",2019-05-20 12:47:40,0.7,positive
"RT @alphabetabits: It took 7,600 paper cutouts to make this stunning model of King's Landing from #GameofThrones https://t.co/I0c4BrOs1U",2019-05-20 12:47:40,0.5,neutral
RT @heyannalaura: Cersei and Jaime  could have survived if they’d just moved a little to the right. #DemThrones #gameofthrones https://t.co…,2019-05-20 12:47:40,0.04910714285714285,negative
RT @HireMeImFunny: Behind every king is a woman who dragged him around on a sled for three years never to be heard from again #GameofThrone…,2019-05-20 12:47:40,-0.4,negative
"RT @MrFilmkritik: Despite what we all think about this series finale, Daenerys becoming the Dragon Queen is one of the greatest shots in TV…",2019-05-20 12:47:40,0.725,positive
Game of Thrones started with the Starks being betrayed and used. But in the end they won and how beautifully did th… https://t.co/h0Kk8itncf,2019-05-20 12:47:40,0.22499999999999998,negative
"RT @ssaksham194: Absolutely no one:

Sansa: Bran's dick doesn't work

#GameOfThrones https://t.co/5xPDJyswqI",2019-05-20 12:47:40,-0.1,negative
"RT @wegonnariseup: This is exactly summary of the final section.

#GameOfThrones
#TheFinalEpisode
#GameOfThronesFinale https://t.co/YyiJ8NZ…",2019-05-20 12:47:40,0.125,negative
